2018-10-25 07:30:18.034 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t17.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t17.TIF.
2018-10-25 07:30:19.224 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t49.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t49.TIF.
2018-10-25 07:30:19.902 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t82.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t82.TIF.
2018-10-25 07:30:19.956 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t106.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t106.TIF.
2018-10-25 07:30:20.054 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t16.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t16.TIF.
2018-10-25 07:30:21.307 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t48.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t48.TIF.
2018-10-25 07:30:22.108 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t15.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t15.TIF.
2018-10-25 07:30:22.138 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t81.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t81.TIF.
2018-10-25 07:30:22.165 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t105.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t105.TIF.
2018-10-25 07:30:23.335 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t47.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t47.TIF.
2018-10-25 07:30:24.189 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t14.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t14.TIF.
2018-10-25 07:30:24.318 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t80.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t80.TIF.
2018-10-25 07:30:24.495 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t104.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t104.TIF.
2018-10-25 07:30:25.552 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t46.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t46.TIF.
2018-10-25 07:30:26.375 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t13.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t13.TIF.
2018-10-25 07:30:26.574 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t79.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t79.TIF.
2018-10-25 07:30:26.918 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t103.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t103.TIF.
2018-10-25 07:30:27.791 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t45.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t45.TIF.
2018-10-25 07:30:28.483 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t12.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t12.TIF.
2018-10-25 07:30:28.850 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t78.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t78.TIF.
2018-10-25 07:30:29.130 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t102.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t102.TIF.
2018-10-25 07:30:29.914 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t44.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t44.TIF.
2018-10-25 07:30:30.348 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t11.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t11.TIF.
2018-10-25 07:30:31.007 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t77.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t77.TIF.
2018-10-25 07:30:31.501 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t101.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t101.TIF.
2018-10-25 07:30:32.037 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t43.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t43.TIF.
2018-10-25 07:30:32.495 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t10.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t10.TIF.
2018-10-25 07:30:33.271 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t76.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t76.TIF.
2018-10-25 07:30:33.786 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t100.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t100.TIF.
2018-10-25 07:30:34.104 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t42.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t42.TIF.
2018-10-25 07:30:34.535 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t9.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t9.TIF.
2018-10-25 07:30:35.468 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t75.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t75.TIF.
2018-10-25 07:30:36.048 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t99.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t99.TIF.
2018-10-25 07:30:36.108 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t41.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t41.TIF.
2018-10-25 07:30:36.620 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t8.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t8.TIF.
2018-10-25 07:30:37.701 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t74.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t74.TIF.
2018-10-25 07:30:38.185 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t40.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t40.TIF.
2018-10-25 07:30:38.435 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t98.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t98.TIF.
2018-10-25 07:30:38.855 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t7.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t7.TIF.
2018-10-25 07:30:40.114 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t73.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t73.TIF.
2018-10-25 07:30:40.493 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t39.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t39.TIF.
2018-10-25 07:30:41.018 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t97.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t97.TIF.
2018-10-25 07:30:41.207 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t6.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t6.TIF.
2018-10-25 07:30:42.501 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t72.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t72.TIF.
2018-10-25 07:30:42.631 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t38.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t38.TIF.
2018-10-25 07:30:43.337 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t5.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t5.TIF.
2018-10-25 07:30:45.128 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t37.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t37.TIF.
2018-10-25 07:30:45.167 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t71.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t71.TIF.
2018-10-25 07:30:45.398 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t138.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t138.TIF.
2018-10-25 07:30:45.720 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t4.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t4.TIF.
2018-10-25 07:30:47.360 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t36.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t36.TIF.
2018-10-25 07:30:47.520 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t70.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t70.TIF.
2018-10-25 07:30:48.058 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t137.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t137.TIF.
2018-10-25 07:30:48.096 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t3.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t3.TIF.
2018-10-25 07:30:49.496 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t35.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t35.TIF.
2018-10-25 07:30:49.841 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t69.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t69.TIF.
2018-10-25 07:30:50.119 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t2.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t2.TIF.
2018-10-25 07:30:50.357 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t136.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t136.TIF.
2018-10-25 07:30:51.596 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t34.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t34.TIF.
2018-10-25 07:30:52.107 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t68.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t68.TIF.
2018-10-25 07:30:52.245 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t1.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t1.TIF.
2018-10-25 07:30:52.861 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t135.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t135.TIF.
2018-10-25 07:30:53.685 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t33.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t33.TIF.
2018-10-25 07:30:54.405 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t67.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t67.TIF.
2018-10-25 07:30:55.367 WARNING Frame - remoteParallelFunction: Frame image file M20180725_w1Cy5 Camera_s7_t134.TIF was paired with segmentation file M20180725_w1Cy5 Camera_s7_t134.TIF.
